,product_id,quantity,product_type,product,brand,price,category,uid,experiment_name,amount,way_of_purchase
94,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,653925d1-ff12-fb7b-804b-11fc4869cf4c,Experiment 2 Dry brush and Duo,29.99,from_page
95,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,65392a49-8219-2f67-be8e-c9c7c4c18d05,Experiment 1 Reverso 2 in one,749.0,from_page
96,115,1.0,competitor,BaByliss Sèche-cheveux Powerlight 2000 Design Léger D212E,Babyliss,19.99,-,65392df9-3830-4b2d-f97d-c9fbdbf3902c,Experiment 1 Reverso 2 in one,19.99,from_page
97,120,2.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,65393027-9d28-151b-ed30-8227a38f57f3,Experiment 1 Reverso 2 in one,82.76,from_page
98,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6539388b-bd84-e399-c395-43ef85606995,Experiment 2 Dry brush and Duo,89.0,from_page
99,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65393c0a-9879-2522-5c7a-dfc94adda775,Experiment 1 Reverso 2 in one,89.0,not_buyer
100,123,1.0,competitor,Sèche-Cheveux Philips Série 3000 avec Fonction Ionique Avancée (modèle BHD351/10),Philips,19.99,-,65393df5-c9e6-1296-d999-d9d9ff0390b5,Experiment 2 Dry brush and Duo,19.99,from_page
101,115,1.0,competitor,BaByliss Sèche-cheveux Powerlight 2000 Design Léger D212E,Babyliss,19.99,-,65393e12-5527-3de9-3581-998233e04efa,Experiment 2 Dry brush and Duo,19.99,from_page
102,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,65393fa4-8543-8dff-602c-1a6bef47f34b,Experiment 1 Reverso 2 in one,38.45,from_page
103,116,2.0,competitor,"Remington Sèche-cheveux Ionique [Puissant & Léger] Ionic Dry Violet (2200W, coiffage délicat en douceur & répartition uniforme de la chaleur, 3 températures / 2 vitesses, Air frais, diffuseur) D3190",Remington,28.4,-,65394046-4b3d-3bcc-87a7-45919d7d8a7c,Experiment 2 Dry brush and Duo,56.8,from_page
104,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,65394014-6024-fc12-5c43-71f8c6190af5,Experiment 2 Dry brush and Duo,38.45,from_page
105,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,653944ae-bada-7adf-af89-8ffe2cefd9ce,Experiment 1 Reverso 2 in one,29.99,not_buyer
106,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,65394397-206a-662d-7084-ecc27ac1bb25,Experiment 2 Dry brush and Duo,749.0,from_page
107,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,65394821-164f-419b-5f35-2c2a2c5086f7,Experiment 1 Reverso 2 in one,28.9,from_page
108,129,1.0,competitor,"Revlon Salon One-Step Sèche-cheveux volumisant, cheveux mi-longs à courts, RVDR5282UKE",Revlon,42.99,-,65394990-4416-cc43-50c0-fe103531a9c2,Experiment 1 Reverso 2 in one,42.99,not_buyer
109,128,2.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,65394a15-1301-8e1d-6589-bd51d4cbe15f,Experiment 1 Reverso 2 in one,69.98,from_page
110,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,65394d17-dcb1-4630-8e08-a847f11012be,Experiment 2 Dry brush and Duo,119.1,from_page
111,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,653952fa-b42e-d062-0569-f8457a207566,Experiment 2 Dry brush and Duo,119.1,from_page
112,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,65395584-fec2-1197-61bf-36df38e2aa10,Experiment 1 Reverso 2 in one,41.38,from_page
113,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,65395713-e95d-0b1e-db10-561c39c9651a,Experiment 1 Reverso 2 in one,49.89,from_page
114,123,1.0,competitor,Sèche-Cheveux Philips Série 3000 avec Fonction Ionique Avancée (modèle BHD351/10),Philips,19.99,-,65395908-1f6c-5861-8faa-c6cb64b40359,Experiment 2 Dry brush and Duo,19.99,not_buyer
115,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,65395d43-9227-2095-c46f-33cb5537fef5,Experiment 1 Reverso 2 in one,41.38,from_page
116,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,65395e42-e242-60d6-3963-4a60e500cfac,Experiment 2 Dry brush and Duo,749.0,from_page
117,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,65395f0d-d4a7-4cdb-602a-373857f9cca1,Experiment 2 Dry brush and Duo,28.9,from_page
118,122,1.0,competitor,BaByliss Sèche-cheveux Speed Pro 2000 Moteur AC Fabriqué en Italie 6704WE,Babyliss,38.22,-,65395f7c-ca96-012b-0912-bd52605f29c9,Experiment 2 Dry brush and Duo,38.22,from_page
119,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,6539604d-0056-1bb3-26a1-6bf7e1fe17f2,Experiment 2 Dry brush and Duo,38.45,from_page
120,116,1.0,competitor,"Remington Sèche-cheveux Ionique [Puissant & Léger] Ionic Dry Violet (2200W, coiffage délicat en douceur & répartition uniforme de la chaleur, 3 températures / 2 vitesses, Air frais, diffuseur) D3190",Remington,28.4,-,65396009-8d3a-61d6-4889-775ebf1b40ec,Experiment 2 Dry brush and Duo,28.4,from_page
121,120,2.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,6539609d-db57-ff5b-759f-cb12f05ab4cc,Experiment 1 Reverso 2 in one,82.76,from_page
122,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6539625e-9ff6-9a30-570e-f401b0033d95,Experiment 2 Dry brush and Duo,89.0,from_page
123,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,653963cb-05dd-611b-7409-0d1a87351ff6,Experiment 1 Reverso 2 in one,79.47,from_page
124,186,2.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,653961e9-10b0-b0e1-ef30-e56af18110e9,Experiment 2 Dry brush and Duo,178.0,not_buyer
125,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,6539622c-ff05-ff57-4d28-2761f7c77fa1,Experiment 2 Dry brush and Duo,749.0,from_page
126,129,1.0,competitor,"Revlon Salon One-Step Sèche-cheveux volumisant, cheveux mi-longs à courts, RVDR5282UKE",Revlon,42.99,-,653962c0-fa08-e205-4a1e-f9879f7bf523,Experiment 1 Reverso 2 in one,42.99,from_page
127,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,653964cf-ffcf-847d-5bf9-88d81493235e,Experiment 1 Reverso 2 in one,119.1,from_page
128,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,6539657c-eec8-c007-b7bd-d3566e965cdd,Experiment 1 Reverso 2 in one,749.0,from_page
129,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,65396564-4135-9ccc-32c2-a3a8e38d8096,Experiment 1 Reverso 2 in one,38.45,from_page
130,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,653965b1-feba-27f7-7da2-94b2103ac605,Experiment 1 Reverso 2 in one,749.0,from_page
131,127,1.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,6539652c-6fa9-c8da-8a01-fba65b990646,Experiment 1 Reverso 2 in one,69.9,from_page
132,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,653967e2-f6da-b9e1-c125-aa3dcb4aba3a,Experiment 1 Reverso 2 in one,398.99,not_buyer
133,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,653967f2-6ea2-3afc-4c15-980163279dba,Experiment 1 Reverso 2 in one,28.9,from_page
134,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,653967e3-32d9-4957-2408-2563dd8b1447,Experiment 1 Reverso 2 in one,398.99,not_buyer
135,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,6539685c-f33e-60b1-eed3-11367a0eb5f4,Experiment 2 Dry brush and Duo,119.1,from_page
136,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6539695a-80a6-4c67-e4a9-d7420e082a20,Experiment 1 Reverso 2 in one,89.0,from_page
137,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,65396985-7a9c-cfd7-fc29-543499c02911,Experiment 1 Reverso 2 in one,29.99,from_page
138,115,1.0,competitor,BaByliss Sèche-cheveux Powerlight 2000 Design Léger D212E,Babyliss,19.99,-,6539696b-2b5e-3089-5787-47c8b996b7b6,Experiment 1 Reverso 2 in one,19.99,from_page
139,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65396a25-84cc-c052-cc72-17553bacfb68,Experiment 2 Dry brush and Duo,89.0,from_page
140,128,3.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,65396c1d-140a-038e-f3e9-1ac155cec1a2,Experiment 1 Reverso 2 in one,104.97,not_buyer
141,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,65396ced-6d07-d9b5-a469-7aa611d38515,Experiment 1 Reverso 2 in one,79.47,from_page
142,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65396f4e-bb73-0c83-e072-6f78c36454bd,Experiment 1 Reverso 2 in one,89.0,from_page
143,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65396fa0-3b18-f308-1e38-06684307f120,Experiment 2 Dry brush and Duo,89.0,not_buyer
144,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,65396ff1-f7ba-b97d-c601-4bb06ed01547,Experiment 1 Reverso 2 in one,119.1,from_page
145,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,6539718b-8fba-1aac-3f3c-ac9b274082cb,Experiment 1 Reverso 2 in one,119.1,from_page
146,127,1.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,65397233-c306-af8a-d5ad-67c08c215810,Experiment 2 Dry brush and Duo,69.9,from_page
147,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,65397260-3336-9a8e-be2e-4ab574f77908,Experiment 1 Reverso 2 in one,398.99,not_buyer
148,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,653973e8-a1c5-0154-8e64-222f847c95fb,Experiment 1 Reverso 2 in one,29.99,from_page
149,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,65397448-df49-afb3-e276-93f58a6870d7,Experiment 1 Reverso 2 in one,398.99,from_page
150,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,65397592-4079-a407-60a5-1aba3bdbcc09,Experiment 1 Reverso 2 in one,119.1,not_buyer
151,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,65397828-94dd-a1d5-94ca-22076f0d8b02,Experiment 1 Reverso 2 in one,28.9,from_page
152,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6539766a-97e7-acb1-553e-1d61eef6317f,Experiment 1 Reverso 2 in one,89.0,from_page
153,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6539792a-6973-fd08-25f6-21f9db0b912b,Experiment 2 Dry brush and Duo,89.0,from_page
154,127,2.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,653979a2-1b9b-cc68-9a19-475c085b7263,Experiment 1 Reverso 2 in one,139.8,from_page
155,130,1.0,competitor,BaByliss Brosse Soufflante Smooth Boost 300W pour un volume dès la racine 668E Noir,Babyliss,16.9,-,65397958-f2f2-d90f-a481-0a46452dc782,Experiment 2 Dry brush and Duo,16.9,from_page
156,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65397b44-7671-bb98-a53b-3d9adca53304,Experiment 2 Dry brush and Duo,89.0,from_page
157,116,1.0,competitor,"Remington Sèche-cheveux Ionique [Puissant & Léger] Ionic Dry Violet (2200W, coiffage délicat en douceur & répartition uniforme de la chaleur, 3 températures / 2 vitesses, Air frais, diffuseur) D3190",Remington,28.4,-,65397cf0-b1cb-4786-bb52-7515e686c15f,Experiment 2 Dry brush and Duo,28.4,not_buyer
158,128,1.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,65397f38-8567-0d48-942c-48e1f2c5cb88,Experiment 2 Dry brush and Duo,34.99,from_page
159,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,65398055-cd56-9c7a-afe5-29ca7cc80db2,Experiment 2 Dry brush and Duo,38.45,from_page
160,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,6539828d-119e-790c-18f0-e4643331db43,Experiment 2 Dry brush and Duo,749.0,from_page
161,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,653982be-ffc3-a9cd-dbfa-8778bea1dc2e,Experiment 1 Reverso 2 in one,79.47,from_page
162,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,653986b9-8a6a-98f7-ff44-6e3d0cf187be,Experiment 2 Dry brush and Duo,119.1,from_page
163,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,65398afd-9172-c2e2-cbb8-b50d0ff797f4,Experiment 1 Reverso 2 in one,79.47,from_page
164,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,65398adc-30a7-ac7c-2c20-3c9f510c1b15,Experiment 1 Reverso 2 in one,49.89,from_page
165,123,1.0,competitor,Sèche-Cheveux Philips Série 3000 avec Fonction Ionique Avancée (modèle BHD351/10),Philips,19.99,-,65398ba7-9660-d87b-f57a-5f8270d9fccd,Experiment 1 Reverso 2 in one,19.99,from_page
166,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65398b20-2099-6c20-104f-ed805343fb12,Experiment 2 Dry brush and Duo,89.0,not_buyer
167,130,1.0,competitor,BaByliss Brosse Soufflante Smooth Boost 300W pour un volume dès la racine 668E Noir,Babyliss,16.9,-,65398eef-700b-22bb-3c9e-33bb756b489c,Experiment 1 Reverso 2 in one,16.9,from_page
168,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,653990b9-a319-583c-12c1-b7ed36dfb377,Experiment 1 Reverso 2 in one,41.38,from_page
169,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,65399123-5791-5ddb-d035-0b36a504a4ec,Experiment 1 Reverso 2 in one,29.99,from_page
170,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65399451-6588-72b1-7813-908590ec6827,Experiment 1 Reverso 2 in one,89.0,from_page
171,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,65399526-5a61-0076-687c-20698b23609e,Experiment 1 Reverso 2 in one,29.99,from_page
172,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,65399892-135e-d295-4191-2916f010f168,Experiment 2 Dry brush and Duo,49.89,from_page
173,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,65399d94-2cd3-1b5b-5e83-c7b2c35a9482,Experiment 1 Reverso 2 in one,89.0,from_page
174,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,6539a672-6fab-01a1-95cf-c271f46bce91,Experiment 2 Dry brush and Duo,79.47,from_page
175,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,6539b915-a4db-aa8f-c856-853205c49125,Experiment 1 Reverso 2 in one,79.47,from_page
176,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,6539c820-bb94-0c97-badd-dcddfbb970f3,Experiment 1 Reverso 2 in one,79.47,from_page
177,122,1.0,competitor,BaByliss Sèche-cheveux Speed Pro 2000 Moteur AC Fabriqué en Italie 6704WE,Babyliss,38.22,-,6539ce55-826c-1a23-fce5-cac4de78d272,Experiment 2 Dry brush and Duo,38.22,not_buyer
178,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,6539eded-9f82-2bf5-1168-5ca36aa483ed,Experiment 1 Reverso 2 in one,38.45,from_page
179,125,2.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,653a0b5a-73ff-edb9-24d7-f90bca85c1f3,Experiment 1 Reverso 2 in one,76.9,from_page
180,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,653a0d7e-8613-e31f-bb05-ed0e714f3fd2,Experiment 1 Reverso 2 in one,89.0,from_page
181,128,2.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,653a1270-835c-000f-52a4-376c52a3185f,Experiment 1 Reverso 2 in one,69.98,not_buyer
182,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,653a1475-1a57-e798-e575-292d49934ae3,Experiment 1 Reverso 2 in one,49.89,from_page
183,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,653a1839-3bd9-d1e1-526f-5e779451eae8,Experiment 1 Reverso 2 in one,749.0,from_page
184,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,653a1daa-8063-ef26-bcbb-e567333bee08,Experiment 2 Dry brush and Duo,79.47,from_page
