,product_id,quantity,product_type,product,brand,price,category,uid,experiment_name,amount,way_of_purchase
185,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,653a1e98-ffe3-77b7-64c1-d87c1785732e,Experiment 1 Reverso 2 in one,89.0,from_page
186,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,6dNy2Mc2M1Rh99393bOZGU,Experiment 2 Dry brush and Duo,38.45,from_page
187,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,653a2282-3fdf-fe22-a3ae-fe84b3e060a3,Experiment 2 Dry brush and Duo,49.89,from_page
188,127,2.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,3p6xpSmWdL5uvhrIErLc9T,Experiment 2 Dry brush and Duo,139.8,not_buyer
189,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,0Idet5Z6Znzg2hk1KcSywj,Experiment 1 Reverso 2 in one,41.38,from_page
190,122,3.0,competitor,BaByliss Sèche-cheveux Speed Pro 2000 Moteur AC Fabriqué en Italie 6704WE,Babyliss,38.22,-,1AmPBaBysmI3NF0gD170EM,Experiment 2 Dry brush and Duo,114.66,not_buyer
191,128,1.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,60gS4pDud94qt9PQQG0bFu,Experiment 1 Reverso 2 in one,34.99,from_page
192,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,6SLzIOg9VsMC29TGEQ6aX9,Experiment 2 Dry brush and Duo,38.45,from_page
193,116,1.0,competitor,"Remington Sèche-cheveux Ionique [Puissant & Léger] Ionic Dry Violet (2200W, coiffage délicat en douceur & répartition uniforme de la chaleur, 3 températures / 2 vitesses, Air frais, diffuseur) D3190",Remington,28.4,-,7hvZDMt122IWbvNO9r8lpZ,Experiment 2 Dry brush and Duo,28.4,from_page
194,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,5q9wKgn6r9S6sucYHxiubQ,Experiment 1 Reverso 2 in one,38.45,not_buyer
195,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,58RflTQTENmRofVd2dmcmO,Experiment 1 Reverso 2 in one,749.0,from_page
196,120,2.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,04XjQTPYEc4oBj9flyfmRh,Experiment 1 Reverso 2 in one,82.76,not_buyer
197,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,013fkWOu1WRxkLihJBVzHN,Experiment 1 Reverso 2 in one,398.99,from_page
198,127,2.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,5h9hIfHSLkhY0HLTad5dK5,Experiment 2 Dry brush and Duo,139.8,from_page
199,130,1.0,competitor,BaByliss Brosse Soufflante Smooth Boost 300W pour un volume dès la racine 668E Noir,Babyliss,16.9,-,1ZLtEtQdKMtTjGePYeSAgn,Experiment 1 Reverso 2 in one,16.9,from_page
200,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,7iUemMHBqhOM7AXorZI84I,Experiment 2 Dry brush and Duo,89.0,from_page
201,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,7BZRGIIWORV0rPOPcOMo2b,Experiment 2 Dry brush and Duo,398.99,from_page
202,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,2LpkskdrDe5fhxOZntwjMP,Experiment 1 Reverso 2 in one,89.0,not_buyer
203,117,2.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,0ES7vRvAujGZCZTXhW07JQ,Experiment 2 Dry brush and Duo,797.98,from_page
204,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,3LEby4S1YCGLyAEIcCEUP9,Experiment 1 Reverso 2 in one,749.0,from_page
205,118,2.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,14I2lRN4hwbnzhlFxwU06l,Experiment 2 Dry brush and Duo,1498.0,from_page
206,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,653a297e-7f4b-3b55-d623-9e3fa0e5802d,Experiment 1 Reverso 2 in one,28.9,from_page
207,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,79DY9pdtOcyoS6hAPw4JrH,Experiment 1 Reverso 2 in one,749.0,from_page
208,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6PknDB7kUOnAI6WdgzAnmg,Experiment 2 Dry brush and Duo,89.0,from_page
209,128,1.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,0dWYZMxeqXrJyVplBF7mgk,Experiment 1 Reverso 2 in one,34.99,from_page
210,115,1.0,competitor,BaByliss Sèche-cheveux Powerlight 2000 Design Léger D212E,Babyliss,19.99,-,2p7NCnUR9Y9vmJrYLFvI2e,Experiment 2 Dry brush and Duo,19.99,from_page
211,129,1.0,competitor,"Revlon Salon One-Step Sèche-cheveux volumisant, cheveux mi-longs à courts, RVDR5282UKE",Revlon,42.99,-,4Z785ynRpgQhaKa3ODEG6N,Experiment 2 Dry brush and Duo,42.99,from_page
212,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,5xMduCgrr9OjTpJ3VG1TwK,Experiment 1 Reverso 2 in one,749.0,from_page
213,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,3AK5MZAm7szt1thRC41b6r,Experiment 2 Dry brush and Duo,29.99,not_buyer
214,122,1.0,competitor,BaByliss Sèche-cheveux Speed Pro 2000 Moteur AC Fabriqué en Italie 6704WE,Babyliss,38.22,-,4l3gkmt26SA8YW2ZhepQMj,Experiment 1 Reverso 2 in one,38.22,from_page
215,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,3pVRL8zeJosFM7xIYxklVV,Experiment 2 Dry brush and Duo,749.0,not_buyer
216,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,3UYXAUNiQDq8xQnTYZjxg6,Experiment 1 Reverso 2 in one,749.0,not_buyer
217,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,5EtrWDhwhftCTyID32N2dV,Experiment 1 Reverso 2 in one,41.38,from_page
218,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,28dcSVmaZu8nlCUHdY19Tx,Experiment 1 Reverso 2 in one,41.38,from_page
219,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,0qEOWwIEy2rjdWu3a2Wf9J,Experiment 2 Dry brush and Duo,89.0,from_page
220,120,3.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,4WPPHP5JeOiNtJ35HUEpuR,Experiment 2 Dry brush and Duo,124.14,from_page
221,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,5jUl5xxwukjw3ggDxHN87d,Experiment 2 Dry brush and Duo,79.47,from_page
222,118,2.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,7jCRJzxLr93D70K1GNlzqT,Experiment 1 Reverso 2 in one,1498.0,from_page
223,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,1HwwguebJaWCMYiVronnCH,Experiment 2 Dry brush and Duo,79.47,not_buyer
224,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,7sh41SaSYD8mmv1I6PbGci,Experiment 1 Reverso 2 in one,38.45,from_page
225,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,1WVuKF5of91aUhfHNfLQ6e,Experiment 1 Reverso 2 in one,79.47,from_page
226,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,653a2b7d-e223-33d2-3e82-109beee854b2,Experiment 1 Reverso 2 in one,749.0,from_page
227,186,3.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,10Mwt7kUZnskrnV1w4dfcS,Experiment 2 Dry brush and Duo,267.0,from_page
228,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,0FMYETQts5h3aeXjg2BhGK,Experiment 2 Dry brush and Duo,38.45,from_page
229,120,1.0,competitor,"Remington Sèche-Cheveux 2300W Moteur AC, Léger, Puissant, Maniable - AC5999",Remington,41.38,-,0TjsoqNdrvKkzPfjvj0wIE,Experiment 2 Dry brush and Duo,41.38,not_buyer
230,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,3OC2JPfbaSoUMri6PMNgN3,Experiment 2 Dry brush and Duo,49.89,from_page
231,127,1.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,0xrvQ9FjY0Q8W2h9VqEH1l,Experiment 1 Reverso 2 in one,69.9,from_page
232,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,0JP6zjV1JoW17NSDkV4nPu,Experiment 2 Dry brush and Duo,28.9,from_page
233,186,2.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,0N8z5ijNnJGfUuu59h2fRz,Experiment 2 Dry brush and Duo,178.0,from_page
234,118,3.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,2UftkFLngrVlGeex15jxKz,Experiment 2 Dry brush and Duo,2247.0,from_page
235,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,07L3Vbv86gSBhg6SrvrNXu,Experiment 1 Reverso 2 in one,749.0,from_page
236,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,3o49K0eVhOZha5t9pW20d3,Experiment 2 Dry brush and Duo,38.45,from_page
237,128,1.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,04h4jLGwlbFuUTg9i29wCg,Experiment 2 Dry brush and Duo,34.99,from_page
238,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,2H2q9JoV4P55Zddpw6Lg1l,Experiment 2 Dry brush and Duo,89.0,from_page
239,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,3b3Dr9iMDXqbEQKQWJafHK,Experiment 1 Reverso 2 in one,89.0,from_page
240,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,5ZTCqolsTcttBpFAqer52N,Experiment 1 Reverso 2 in one,89.0,from_page
241,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,3V1kIqSvXk5J7XkadHm9Nm,Experiment 2 Dry brush and Duo,119.1,from_page
242,128,1.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,3jVzQVDKdMycDRnojJTHOJ,Experiment 2 Dry brush and Duo,34.99,from_page
243,114,1.0,competitor,"Babyliss Sèche-Cheveux Smooth Pro, Noir",Babyliss,29.99,-,3kQImv4DS7lLKUSIRn0qA8,Experiment 2 Dry brush and Duo,29.99,from_page
244,139,2.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,11dKOg1m2lkol1nyTIMCoL,Experiment 1 Reverso 2 in one,178.0,from_page
245,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,3Qlga4Vests72aXXdqCDgz,Experiment 2 Dry brush and Duo,49.89,from_page
246,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,01zE3KaRpomhjLUEycp0Cj,Experiment 1 Reverso 2 in one,398.99,from_page
247,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,4OPvoaU2TJPoBtHn7SIyTa,Experiment 1 Reverso 2 in one,89.0,from_page
248,123,2.0,competitor,Sèche-Cheveux Philips Série 3000 avec Fonction Ionique Avancée (modèle BHD351/10),Philips,19.99,-,7mByO6DeD67awdhDK1NCbu,Experiment 2 Dry brush and Duo,39.98,from_page
249,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,0RVlrRCsi7cp6z5fyS4vff,Experiment 1 Reverso 2 in one,89.0,from_page
250,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,46d0zDJ0ueQxKoxCGJabY8,Experiment 2 Dry brush and Duo,28.9,from_page
251,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,5NNGCP2QXpGVDLE92VgRjF,Experiment 1 Reverso 2 in one,79.47,from_page
252,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,5R5TlEfcxO4wGIcFDB6Jdg,Experiment 1 Reverso 2 in one,749.0,from_page
253,123,1.0,competitor,Sèche-Cheveux Philips Série 3000 avec Fonction Ionique Avancée (modèle BHD351/10),Philips,19.99,-,45hc9hyvjVgMQcoKkkRc6G,Experiment 2 Dry brush and Duo,19.99,from_page
254,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,6TWZxdbdmYdo8l1rcmB0MK,Experiment 1 Reverso 2 in one,749.0,not_buyer
255,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,6d6mTXAqwLZq1ha3tQzmsU,Experiment 1 Reverso 2 in one,89.0,from_page
256,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,09ia7ZLyBfx40qoSNPxQ1X,Experiment 2 Dry brush and Duo,79.47,from_page
257,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,4xB0iPCj4MzmHeyfEgzSxx,Experiment 1 Reverso 2 in one,49.89,from_page
258,122,1.0,competitor,BaByliss Sèche-cheveux Speed Pro 2000 Moteur AC Fabriqué en Italie 6704WE,Babyliss,38.22,-,5SVIa3SM8XuCR45UDrHcOM,Experiment 2 Dry brush and Duo,38.22,not_buyer
259,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,3ualRHOuEraaGaCSkxSaLT,Experiment 2 Dry brush and Duo,79.47,from_page
260,125,1.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,3HUybjMxwqL6IhWlwe8NI3,Experiment 1 Reverso 2 in one,38.45,from_page
261,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,0cAlw7N6333kuxr3cKbiVR,Experiment 2 Dry brush and Duo,398.99,from_page
262,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,3JDHfjlMww9T69UHiJQ3sS,Experiment 1 Reverso 2 in one,749.0,from_page
263,117,1.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,0gy2Y99Bfwpj8C7wclFkJs,Experiment 1 Reverso 2 in one,398.99,from_page
264,130,1.0,competitor,BaByliss Brosse Soufflante Smooth Boost 300W pour un volume dès la racine 668E Noir,Babyliss,16.9,-,1eOLitDdl4n5rkB5VhvNWZ,Experiment 1 Reverso 2 in one,16.9,from_page
265,125,2.0,competitor,"Sèche-cheveux volumisant Salon Revlon (One-Step, technologie IONIQUE et CÉRAMIQUE, cheveux longs et mi-longs) RVDR5222",Revlon,38.45,-,0zRqG3PYR4699V67rpNn9z,Experiment 1 Reverso 2 in one,76.9,not_buyer
266,127,1.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,0Owz85KTfjnGPylxIdNGAk,Experiment 1 Reverso 2 in one,69.9,from_page
267,126,1.0,competitor,"Bellissima Brosse Soufflante My Pro GH18 1100 - Brushing Professionnel avec Embouts en Céramique, Système Dry & Style 5 en 1 - 2 Combinaisons de Débit d'Air / Température, Position Air Froid Cool Fix",Bellissima,49.89,-,19UlljHtJjkBSsyM2TtSEN,Experiment 1 Reverso 2 in one,49.89,from_page
268,118,1.0,competitor,Dyson Airwrap Volume + Shape Styler pour cheveux fins et plats,Dyson,749.0,-,691uRA569M5u19pxNvkhgZ,Experiment 2 Dry brush and Duo,749.0,from_page
269,132,1.0,competitor,"Bellissima Brosse Soufflante Ionique Air Wonder - Brosse Chauffante Brushing, Brosses en Céramique, Enduites de Kératine - 2 Températures et Air Frais - Sèche, Volume, 8 Accessoires Inclus, 1000 W",Bellissima,79.47,-,20xD9fXPUqESaIQTKqW3or,Experiment 1 Reverso 2 in one,79.47,from_page
270,117,2.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,1btA9pv8qQvZvI8wgYdtAo,Experiment 1 Reverso 2 in one,797.98,not_buyer
271,186,1.0,variation,"Rowenta, DRY & BRUSH DUO, Ultimate Experience.  Innovation: sèche cheveux et brosse soufflante combinés, coiffage rapide et facile, sèche et coiffe, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,61f973NsgOFmGbCpZAyoaR,Experiment 2 Dry brush and Duo,89.0,from_page
272,131,2.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,2Xl5Ao22eyk0iCVEBBMK1h,Experiment 2 Dry brush and Duo,238.2,from_page
273,127,1.0,competitor,"Rowenta Brosse rotative à air chaud, Poils naturels, Enduit de kératine de cachemire, Protège les cheveux, 2 accessoires inclus, Brush Activ Premium Care CF9540F0",Rowenta,69.9,-,2kcyJfB68YHoCQErtVRG3a,Experiment 1 Reverso 2 in one,69.9,from_page
274,130,2.0,competitor,BaByliss Brosse Soufflante Smooth Boost 300W pour un volume dès la racine 668E Noir,Babyliss,16.9,-,5nuob3Ep1JyA6g6O1voLiN,Experiment 2 Dry brush and Duo,33.8,from_page
275,119,1.0,competitor,BaByliss Sèche-Cheveux Turbo Smooth 2200 avec Technologie Ionique et Céramique,Babyliss,28.9,-,5U0lQLTSqnHqS4uKGDL4BC,Experiment 2 Dry brush and Duo,28.9,from_page
276,131,1.0,competitor,"Remington Brosse Soufflante Ionique [4en1: lissage, boucles, ondulations, volume] Curl&Straight Confidence (1000W, Brosse ronde 40mm, Brosse plate, Boucleur 30mm, Concentrateur, Mallette) AS8606",Remington,119.1,-,67S3ZpMbFnHXomr1UQDcLc,Experiment 1 Reverso 2 in one,119.1,from_page
277,128,1.0,competitor,"Babyliss AS952E - BaByliss Paris - Brosse soufflante rotative Big Hair Dual, Or, 1 Unité (Lot de 1)",Babyliss,34.99,-,4Rr98RAA2ECuwfCRwSNFfI,Experiment 2 Dry brush and Duo,34.99,from_page
278,122,2.0,competitor,BaByliss Sèche-cheveux Speed Pro 2000 Moteur AC Fabriqué en Italie 6704WE,Babyliss,38.22,-,7zYdCNUM5J6KjiCQaNwvt8,Experiment 2 Dry brush and Duo,76.44,from_page
279,129,1.0,competitor,"Revlon Salon One-Step Sèche-cheveux volumisant, cheveux mi-longs à courts, RVDR5282UKE",Revlon,42.99,-,45NK1eGaWEtFgVVUOIRHil,Experiment 2 Dry brush and Duo,42.99,from_page
280,115,1.0,competitor,BaByliss Sèche-cheveux Powerlight 2000 Design Léger D212E,Babyliss,19.99,-,5AeF1qNyyRUkeeLFSlG3q8,Experiment 2 Dry brush and Duo,19.99,from_page
281,117,2.0,competitor,Dyson Supersonic Sèche-Cheveux édition spéciale Fuchsia avec Grand boîtier,Dyson,398.99,-,4dNDG9cE58fBfJfAsrfrlQ,Experiment 1 Reverso 2 in one,797.98,from_page
282,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,64bHkDExM8hDKjl2B99tiw,Experiment 1 Reverso 2 in one,89.0,from_page
283,139,1.0,variation,"Rowenta, REVERSO, Ultimate Experience.  Innovation: 2 en 1, sèche cheveux et brosse soufflante, coiffage rapide et facile, gain de place, résultat brushing naturel, cheveux brillants, technologie ionique.",Rowenta,89.0,-,3XAMEnTewBIjaQJ0XxGPZ3,Experiment 1 Reverso 2 in one,89.0,from_page
